IP_Address,Declared_Latitude,Real_Latitude,Declared_Longitude,Real_Longitude,Real_Country,Is_Match,Distance_km
106.205.169.246,30.36036036036,28.6519,77.8468050089,77.2315,IN,False,
152.59.196.158,-1.009009009009,17.384,34.293605901636,78.4564,IN,False,
49.37.34.184,22.63063063063,22.5626,88.371785074232,88.363,IN,True,7.587567346747758
223.225.172.10,29.963963963963,29.4477,76.827320831731,75.6721,IN,False,
106.211.126.38,19.441441441441,18.5196,72.856842293424,73.8554,IN,False,
157.34.86.101,26.504504504504,22.7179,77.999617838237,75.8333,IN,False,
152.58.41.68,24.126126126126,22.7179,75.614056463111,75.8333,IN,False,
157.34.203.150,23.225225225225,19.0814,77.486579174525,82.0213,IN,False,
47.31.230.70,28.648648648648,28.6519,77.137111042784,77.2315,IN,True,9.234976590224068
49.36.220.173,27.225225225225,29.2225,78.032178920028,79.5286,IN,False,
152.59.192.141,17.441441441441,17.384,78.302767511461,78.4564,IN,True,17.51770105946936
49.32.158.249,19.261261261261,19.0728,73.139062371268,72.8826,IN,True,34.10173217262808
47.11.133.26,26.738738738738,26.71,88.408731220673,88.4285,IN,True,3.742732659059103
110.235.232.33,28.486486486486,28.4601,77.059331626307,77.0263,IN,True,4.360657789531142
152.58.145.89,26.972972972972,26.1844,94.636888444211,91.7458,IN,False,
223.239.113.66,25.675675675675,23.8361,94.122373587602,91.2794,IN,False,
157.34.60.67,21.837837837837,22.7179,76.32381520238,75.8333,IN,False,
152.58.117.69,28.738738738738,28.6519,77.182976265807,77.2315,IN,True,10.72915284664498
106.220.224.218,18.414414414414,18.5196,76.550266784627,73.8554,IN,False,
27.62.38.201,11.909909909909,9.9667,75.333390614053,76.2667,IN,False,
152.59.103.38,26.864864864864,25.1825,76.105603995077,75.8391,IN,False,
152.58.98.97,26.81081081081,26.9196,75.827025649298,75.7878,IN,True,12.668581029552632
152.58.91.157,28.558558558558,28.6519,77.173570992905,77.2315,IN,True,11.794921082456405
49.36.99.13,19.117117117117,19.0728,72.998774069615,72.8826,IN,True,13.17275850666974
110.224.71.147,31.585585585585,30.912,77.350726700827,75.8538,IN,False,
223.231.186.22,13.333333333333,12.9719,78.197925286579,77.5937,IN,False,
27.59.115.171,13.189189189189,12.9719,77.448339903009,77.5937,IN,True,28.74687554286569
152.58.169.255,26.252252252252,26.1844,91.691746938355,91.7458,IN,True,9.25686258344305
223.185.116.255,13.729729729729,17.1168,79.997553959472,82.2528,IN,False,
152.58.130.155,25.243243243243,26.4652,82.509874510924,80.3498,IN,False,
152.58.37.17,21.207207207207,23.0258,72.881612241815,72.5873,IN,False,
110.226.194.153,27.135135135135,27.1833,78.394377243542,78.0167,IN,True,37.81189519150991
42.106.72.196,11.117117117117,11.0055,77.416679891075,76.9661,IN,False,
157.44.166.246,8.3423423423423,9.1817,77.158771828541,76.5009,IN,False,
152.58.90.42,28.45045045045,28.6519,76.992069662327,77.2315,IN,True,32.363928125858266
223.176.32.131,23.729729729729,23.5158,87.014383870475,87.308,IN,True,38.198389789545736
42.104.157.100,8.9009009009009,9.9667,77.054054740683,76.2667,IN,False,
152.58.157.50,26.468468468468,26.4652,80.330131869819,80.3498,IN,True,1.9944319273783744
152.58.101.115,25.765765765765,25.1825,73.306220605328,75.8391,IN,False,
171.51.155.12,25.729729729729,23.7254,85.224637129518,85.5102,IN,False,
152.58.147.128,25.891891891891,26.1844,93.733313394786,91.7458,IN,False,
106.198.217.175,28.414414414414,28.6519,77.334603727308,77.2315,IN,True,28.188240678451365
152.58.106.206,30.846846846846,30.912,76.433886843168,75.8538,IN,False,
106.216.192.172,17.405405405405,17.384,78.457256948869,78.4564,IN,True,2.370762358301599
49.42.84.86,29.405405405405,28.6519,76.980676504414,77.2315,IN,False,
157.49.216.199,9.8738738738738,9.919,78.057112421298,78.1195,IN,True,8.469338030578115
42.106.185.29,12.306306306306,11.7338,78.082457537475,78.9592,IN,False,
106.216.240.25,18.504504504504,19.0728,73.778402839348,72.8826,IN,False,
106.217.176.243,30.774774774774,30.912,76.816961424232,75.8538,IN,False,
110.224.69.99,28.864864864864,30.912,76.59749900589,75.8538,IN,False,
152.58.183.140,22.594594594594,22.5626,88.348637523642,88.363,IN,True,3.83856269501503
152.58.142.79,22.072072072072,20.2724,84.051895133285,85.8338,IN,False,
106.195.69.215,17.765765765765,17.384,83.306042225794,78.4564,IN,False,
106.193.244.25,16.63063063063,18.5196,74.278252225651,73.8554,IN,False,
157.51.131.7,11.927927927927,13.0878,79.831807935575,80.2785,IN,False,
152.58.56.137,23.423423423423,22.7179,75.285166914418,75.8333,IN,False,
49.37.37.125,22.63063063063,22.5626,88.410827170576,88.363,IN,True,8.996669172798374
223.228.249.106,23.639639639639,25.5941,85.282567407292,85.1356,IN,False,
152.58.197.104,17.009009009009,17.384,81.793985543549,78.4564,IN,False,
223.184.159.150,19.135135135135,19.0167,72.816017824757,72.85,IN,True,13.589013528614103
106.213.43.236,22.954954954954,23.0258,72.595561945437,72.5873,IN,True,7.89125274986231
152.59.32.147,21.081081081081,23.0258,72.838900085157,72.5873,IN,False,
110.226.11.220,20.54054054054,18.6229,74.540795489987,73.807,IN,False,
27.62.170.128,21.243243243243,22.7179,81.791947652917,75.8333,IN,False,
27.63.141.70,28.54054054054,27.2212,79.621623663761,78.0109,IN,False,
152.58.34.33,21.207207207207,23.0258,72.862285375667,72.5873,IN,False,
152.58.88.79,29.153153153153,28.6519,76.790879896437,77.2315,IN,False,
152.57.124.208,19.981981981981,18.5196,73.793723886501,73.8554,IN,False,
152.58.185.190,26.144144144144,26.4652,79.342931155273,80.3498,IN,False,
1.39.17.12,20.666666666666,20.2724,86.176104690529,85.8338,IN,False,
42.105.157.30,26.0,25.3167,83.916247258182,83.0104,IN,False,
223.238.3.33,17.441441441441,18.1048,78.41608555417,78.8486,IN,False,
27.63.249.141,13.063063063063,12.9719,77.797024484914,77.5937,IN,True,24.25253771841269
152.58.219.93,12.018018018018,9.9667,75.713530371592,76.2667,IN,False,
223.187.98.223,28.432432432432,30.912,76.159377775725,75.8538,IN,False,
115.187.51.213,22.522522522522,22.5626,88.380506485881,88.363,IN,True,4.789518878360864
152.58.30.221,18.666666666666,19.0728,73.772577139816,72.8826,IN,False,
139.5.249.193,17.459459459459,17.384,78.423837702804,78.4564,IN,True,9.03960141464631
223.189.217.94,26.45045045045,27.8817,81.062172945894,79.9092,IN,False,
157.32.250.13,21.171171171171,21.1959,72.82520038533,72.8302,IN,True,2.786749943803084
182.69.176.92,28.648648648648,28.6519,77.260300466861,77.2315,IN,True,2.838644652362346
106.206.24.22,16.378378378378,12.1176,76.96087529404,76.684,IN,False,
157.34.55.43,22.144144144144,22.7179,74.951995819478,75.8333,IN,False,
223.238.26.30,16.504504504504,17.384,80.656594486245,78.4564,IN,False,
157.51.12.243,12.954954954954,12.9184,79.131275816006,79.1325,IN,True,4.046253945117592
103.91.121.229,28.36036036036,28.6092,76.803772583818,76.9798,IN,True,32.5214871860849
122.171.22.226,12.918918918918,12.9719,77.622482614009,77.5937,IN,True,6.641454574579182
157.48.207.238,17.441441441441,17.384,78.567176277781,78.4564,IN,True,13.37711453394498
49.37.46.227,21.477477477477,22.5309,83.975254400399,88.3286,IN,False,
152.58.60.217,23.189189189189,23.0258,70.173876282926,72.5873,IN,False,
103.179.171.182,28.666666666666,28.6519,77.191439736778,77.2315,IN,True,4.244377762899855
223.231.154.200,13.009009009009,12.9719,77.743047780365,77.5937,IN,True,16.714593927779706
106.211.38.118,27.531531531531,28.7225,77.435756117193,78.2844,IN,False,
49.204.214.230,17.513513513513,17.5043,78.598300484067,78.5426,IN,True,6.002321916135403
106.76.79.170,27.621621621621,27.5625,75.1811018141,76.625,IN,False,
157.48.203.104,17.441441441441,17.384,78.491630915975,78.4564,IN,True,7.377462807513369
111.92.45.232,10.738738738738,10.6187,76.621142332319,76.4742,IN,True,20.850430318174528
157.44.167.107,9.2252252252252,9.9667,76.703815770621,76.2667,IN,False,
223.178.144.224,21.153153153153,18.5196,79.075951357854,73.8554,IN,False,
117.99.244.151,18.468468468468,19.0728,73.81987959769,72.8826,IN,False,
49.34.84.199,23.135135135135,23.0258,72.438025454788,72.5873,IN,True,19.507592278360853
152.59.64.120,29.657657657657,28.6519,77.877878017632,77.2315,IN,False,
157.45.148.98,12.918918918918,12.9719,77.603996669114,77.5937,IN,True,5.966835066490248
157.49.196.21,11.387387387387,9.919,79.694948157307,78.1195,IN,False,
152.58.169.56,27.477477477477,26.1844,95.330605344771,91.7458,IN,False,
47.11.85.116,23.459459459459,22.5626,87.444178328539,88.363,IN,False,
106.221.61.110,27.585585585585,26.8393,81.600681034758,80.9231,IN,False,
157.48.158.250,16.18018018018,17.384,80.278936775826,78.4564,IN,False,
152.59.108.182,26.072072072072,26.9196,76.124680421119,75.7878,IN,False,
49.42.92.208,30.126126126126,28.6519,77.286502993565,77.2315,IN,False,
157.41.250.39,20.342342342342,20.2724,86.416634776192,85.8338,IN,False,
152.58.57.157,23.279279279279,22.7179,81.323282507303,75.8333,IN,False,
1.38.140.210,19.225225225225,19.235,72.855855223385,72.8598,IN,True,1.1587936473332177
106.76.197.80,18.576576576576,17.384,83.370749240958,78.4564,IN,False,
106.206.200.153,26.522522522522,25.5941,85.361965949043,85.1356,IN,False,
152.58.104.196,30.738738738738,30.912,76.767252173578,75.8538,IN,False,
132.154.129.134,30.72072072072,30.912,76.836739661819,75.8538,IN,False,
152.59.26.139,22.09009009009,22.7179,78.442887697006,75.8333,IN,False,
106.205.219.128,22.468468468468,23.0258,70.037248658308,72.5873,IN,False,
223.227.76.101,30.27027027027,29.2784,77.983891572544,77.733,IN,False,
122.162.100.94,25.567567567567,25.5941,84.869209069206,85.1356,IN,True,26.925298065647688
106.195.32.152,9.8558558558558,11.0055,77.284751272178,76.9661,IN,False,
223.185.127.94,15.405405405405,17.359,79.505244510197,82.5461,IN,False,
152.58.95.106,30.252252252252,28.6519,78.11559497512,77.2315,IN,False,
103.159.32.94,15.477477477477,15.5036,80.037666862223,80.0445,IN,True,2.9820906194186074
157.42.241.109,25.459459459459,25.5941,85.611010489742,85.1356,IN,False,
106.216.245.97,18.792792792792,19.0728,73.351843608634,72.8826,IN,False,
157.49.132.247,13.153153153153,11.1154,80.249466068464,77.3546,IN,False,
1.38.177.51,21.765765765765,22.2916,72.152970824932,70.7932,IN,False,
152.58.58.191,20.9009009009,22.7179,81.931742170428,75.8333,IN,False,
203.192.253.176,13.063063063063,12.9719,77.575064357996,77.5937,IN,True,10.286033151368985
45.119.47.208,20.162162162162,19.4559,72.765302076248,72.8114,IN,False,
157.37.137.156,28.504504504504,28.6519,77.523563814738,77.2315,IN,True,32.913178667588255
157.42.200.7,24.666666666666,25.5941,86.228625045966,85.1356,IN,False,
110.227.62.177,24.45045045045,22.7179,77.173176827558,75.8333,IN,False,
42.105.81.246,28.684684684684,28.6519,77.040408431224,77.2315,IN,True,19.02901349186488
103.176.16.90,28.702702702702,28.6796,77.074212270971,77.068,IN,True,2.631478732935972
49.14.164.201,23.009009009009,23.0258,73.622957606323,72.5873,IN,False,
106.196.108.252,30.648648648648,31.8092,76.297704037988,75.2029,IN,False,
157.49.141.195,11.585585585585,11.1154,77.838141684238,77.3546,IN,False,
117.99.8.124,29.855855855855,28.6519,77.90739344775,77.2315,IN,False,
152.58.197.180,18.414414414414,17.384,83.918538556504,78.4564,IN,False,
152.58.191.133,25.423423423423,25.5941,86.323548303377,85.1356,IN,False,
117.99.250.178,19.819819819819,19.0728,76.073917434074,72.8826,IN,False,
106.78.61.152,31.009009009009,30.912,75.659646300796,75.8538,IN,True,21.44256112836463
223.189.24.115,19.189189189189,19.0728,72.878049470123,72.8826,IN,True,12.892435470601455
42.108.4.99,16.774774774774,28.6519,74.052063938803,77.2315,IN,False,
223.238.21.2,17.423423423423,17.3669,78.483880593701,78.5242,IN,True,7.582135546269447
157.49.156.220,10.99099099099,11.1154,76.942881454769,77.3546,IN,True,47.04534692126497
157.48.84.134,16.468468468468,17.384,81.844066339306,78.4564,IN,False,
223.182.22.57,15.801801801801,17.9302,78.048600142903,80.8267,IN,False,
106.195.10.213,18.702702702702,19.0728,76.946004895795,72.8826,IN,False,
1.39.78.237,9.4594594594594,8.4855,76.572757419757,76.9492,IN,False,
152.58.73.130,25.207207207207,26.9196,75.834022125726,75.7878,IN,False,
116.193.142.122,22.558558558558,22.5318,88.267004529969,88.2704,IN,True,2.983694207638416
106.78.52.119,28.9009009009,29.4477,76.603498041983,75.6721,IN,False,
152.58.83.38,33.747747747747,34.0857,75.106545471437,74.8055,IN,True,46.69270620392285
223.187.79.219,16.612612612612,16.4342,81.717210266571,81.6984,IN,True,19.84572859225964
47.9.148.142,26.918918918918,26.4652,80.931213912685,80.3498,IN,False,
117.97.72.14,28.972972972972,30.3244,79.416600002563,78.0339,IN,False,
152.58.101.211,26.468468468468,25.1825,74.593703009158,75.8391,IN,False,
42.104.211.212,11.117117117117,11.0055,77.32486694054,76.9661,IN,True,41.09898359946728
106.216.200.19,17.513513513513,17.384,78.541619017372,78.4564,IN,True,16.953171492472766
49.15.250.202,19.855855855855,20.9333,75.305748261669,77.75,IN,False,
152.58.56.188,21.189189189189,22.7179,81.278885236299,75.8333,IN,False,
157.45.146.32,15.333333333333,12.9719,75.124605429066,77.5937,IN,False,
152.58.92.200,28.594594594594,28.6519,77.384702658593,77.2315,IN,True,16.272320725287635
152.59.34.137,22.972972972972,23.0258,72.566095864413,72.5873,IN,True,6.241123609673138
152.58.177.161,22.576576576576,22.5626,88.434648307978,88.363,IN,True,7.529441078771377
106.208.48.125,10.792792792792,13.0878,79.129465599754,80.2785,IN,False,
106.51.167.253,12.918918918918,12.9719,77.696426393589,77.5937,IN,True,12.59377807859537
152.58.131.56,26.756756756756,26.4652,83.37808763287,80.3498,IN,False,
103.81.182.131,28.558558558558,29.9679,78.568521239454,77.5452,IN,False,
122.171.31.67,16.252252252252,17.384,80.04555913951,78.4564,IN,False,
116.68.73.59,8.6306306306306,8.4855,76.870458210536,76.9492,IN,True,18.242457139504022
152.58.131.161,26.522522522522,26.4652,80.770664171175,80.3498,IN,True,42.43614542678664
152.58.184.97,26.81081081081,26.4652,81.015403069923,80.3498,IN,False,
157.47.66.199,16.324324324324,17.384,80.431708973249,78.4564,IN,False,
152.58.91.40,28.63063063063,28.6519,77.472841493645,77.2315,IN,True,23.714234049472186
106.195.72.74,15.747747747747,17.384,78.083964012202,78.4564,IN,False,
223.225.89.1,28.36036036036,28.6519,77.295185684861,77.2315,IN,True,32.90668987915826
152.58.70.93,26.936936936936,26.9196,75.790395548537,75.7878,IN,True,1.938193526232318
223.238.22.234,17.477477477477,17.384,78.374928910899,78.4564,IN,True,13.488764190823616
122.180.181.36,28.594594594594,28.6519,77.076887612219,77.2315,IN,True,16.399332596959713
103.110.242.15,18.648648648648,18.6229,73.821793348793,73.807,IN,True,3.24953809867378
223.178.151.98,21.189189189189,18.5196,79.13386472721,73.8554,IN,False,
152.58.214.201,9.9459459459459,11.0055,78.16573299735,76.9661,IN,False,
106.211.55.89,29.675675675675,27.1833,78.451754844006,78.0167,IN,False,
152.59.88.187,28.846846846846,28.6519,78.744136832821,77.2315,IN,False,
157.34.37.236,24.27027027027,22.7179,82.498717672597,75.8333,IN,False,
157.38.194.219,26.936936936936,26.9196,75.830817092829,75.7878,IN,True,4.684359433915411
106.221.213.250,19.387387387387,18.5196,74.819139445693,73.8554,IN,False,
27.59.233.140,8.6486486486486,17.6801,76.764779803383,83.2016,IN,False,
223.225.170.99,28.9009009009,29.692,76.644660587949,76.9845,IN,False,
152.58.164.85,23.495495495495,22.5626,87.369835032989,88.363,IN,False,
157.46.170.178,10.288288288288,11.1202,76.271369223529,76.12,IN,False,
152.59.194.144,17.747747747747,17.384,83.33549010802,78.4564,IN,False,
27.63.138.223,28.954954954954,27.5035,77.220025457049,77.6722,IN,False,
49.36.219.78,27.927927927927,27.8815,78.084966026445,78.0746,IN,True,5.245279384832201
152.58.17.144,19.135135135135,19.0728,74.742266593825,72.8826,IN,False,
152.57.132.72,19.405405405405,18.5196,75.438727937162,73.8554,IN,False,
223.238.105.37,26.756756756756,26.1844,94.214010444789,91.7458,IN,False,
152.58.145.21,24.774774774774,26.1844,92.633945651061,91.7458,IN,False,
171.79.62.139,12.954954954954,11.7338,78.909412425867,78.9592,IN,False,
180.188.237.207,30.378378378378,30.2075,74.644784218759,74.9389,IN,True,34.050180948527064
47.9.85.26,25.837837837837,26.4652,81.158352115359,80.3498,IN,False,
49.42.37.110,29.477477477477,28.6519,77.676967471241,77.2315,IN,False,
106.196.108.126,31.909909909909,30.7363,75.54201451427,76.7884,IN,False,
42.108.28.202,28.288288288288,28.6519,76.833564271969,77.2315,IN,False,
49.43.152.116,29.927927927927,30.3244,78.150860478033,78.0339,IN,True,45.37286864094178
157.42.7.22,23.639639639639,25.5941,86.108643936606,85.1356,IN,False,
106.216.118.169,25.783783783783,25.5941,84.743174265075,85.1356,IN,True,44.64614654640656
152.59.194.33,17.063063063063,17.384,79.574764161396,78.4564,IN,False,
152.57.66.159,19.477477477477,18.5196,76.217587548493,73.8554,IN,False,
152.58.31.177,20.072072072072,19.0728,75.8502629037,72.8826,IN,False,
42.104.139.9,12.036036036036,13.0878,79.292668692533,80.2785,IN,False,
27.62.8.47,12.936936936936,13.0878,80.179330581326,80.2785,IN,True,19.856722214835084
106.77.6.120,15.495495495495,18.5196,73.837021059726,73.8554,IN,False,
1.39.31.233,17.981981981981,17.6715,76.322679121121,75.9104,IN,False,
106.216.240.123,19.891891891891,19.0728,75.284548584045,72.8826,IN,False,
152.57.199.130,18.666666666666,18.5196,73.772577139816,73.8554,IN,True,18.47704834087855
157.49.180.209,11.081081081081,11.1154,77.333687177286,77.3546,IN,True,4.430715191125638
223.182.19.167,17.549549549549,18.7947,80.598164034188,78.9166,IN,False,
152.58.56.224,22.774774774774,22.7179,75.86051153868,75.8333,IN,True,6.89064625299082
157.49.140.153,11.099099099099,11.1154,77.338454235478,77.3546,IN,True,2.522418385690444
152.58.182.70,22.846846846846,22.5626,88.39434992601,88.363,IN,True,31.641839227617577
152.58.194.225,13.099099099099,12.9719,77.345910195498,77.5937,IN,True,30.33858115260224
152.58.138.190,26.54054054054,22.5626,89.685425819368,88.363,IN,False,
106.193.205.131,18.648648648648,18.7537,73.802776915678,74.2443,IN,True,48.000890244880345
106.221.142.220,30.648648648648,30.912,76.737520613557,75.8538,IN,False,
49.37.27.224,25.261261261261,25.5941,87.004846091733,85.1356,IN,False,
49.47.242.30,10.99099099099,13.0878,76.961236149772,80.2785,IN,False,
223.231.227.222,20.36036036036,20.2724,86.080778194466,85.8338,IN,True,27.57050535669825
223.186.206.182,13.801801801801,13.3414,76.292912269445,77.1022,IN,False,
157.45.212.14,13.225225225225,12.9719,78.348199754524,77.5937,IN,False,
152.58.132.185,24.432432432432,25.5941,85.513629040302,85.1356,IN,False,
